property_id,price
dc722ea5c4d62773f9fb6bbc,519406144
e84605e3aadd50b064c8eac3,782538112
31a3719e57ab1425e7267fad,646489664
34993717af3f861b9735df6e,660987072
543822711986a454cfd764e3,715919808
5bbc4ff9cc3ddacb39469e27,685472448
d7ced905983af0800c19b7fe,782538112
02d5bac2567ee9e19041ad42,808922432
f4897a8a0a911a2acfb8e8c7,578779584
4ba19ab08d1fe7f72d0dd37a,574797120
b7c07f8afe037d55bddb8e41,578569920
40b20b5a3a986802d64f7675,504703520
01fb5931cb55f5308382818e,535806144
7cd0c7174b957df1f004fc88,646173440
ca13bacbf6dc8d1b09fe4c67,650534528
0ed0dc77661be57aab63bc83,591833152
d03558acc19951a882bd568b,587828288
b8cca0d70fb46f3a31473e98,691320000
f665a58fa8eda69547c1a159,655439360
8aa5ae4637ba83e672cd3ab9,609898560
a6da1996f66e545041d920d6,587838656
b828609eff041a68fa243a12,680687936
3f39a260b81dd7de1dff2b31,815773888
40fd167916ff071afdc44792,555948416
6ca31945172976c3a11732c6,588942080
1437d1f1601d26a3dca7594f,629813760
ebab054e5f256bf4e382002a,600738880
0838d0df248d723da4e25ea9,655520320
7a134e45b9ebe710c6c6efe6,495685600
6e9c7f27d6b89c5f9696fae6,578684224
bd12c705950c46e679c34bf6,542374784
fa2c1092f17ce021964f8953,614710848
e3202b635974f7a3367c0ff9,777057856
49bdf0f970af03d83a57dcff,782538112
91af29fa680d8033188ffc39,606353664
cb626b981c0997d254388e76,715467008
155a8e4186d1626fdda4d0ee,689192896
d337476c2cfa780518523a6b,716362688
7c3ea8523ece273991a190da,500479840
674c02227165e1c7189c54e4,562347392
17056748001fd65cb961b384,564052416
f56bca5bebfc765162c8cae0,699871040
5f4b0ec9c7452b888b33c3e8,671048256
13dbc077e552640736267a49,658691840
cb645955c851790e83e696a7,652373952
649cca8c83352caf7442f20a,668854336
fc8836e71725949c5f3fa7f7,578779584
4f431d80287051ca323f2c08,642883648
42defcc69fa22e4c858f3c24,707129024
291a2f9022933c9d81311e81,707129024
d48a061a2040d851937413aa,671048256
55d2ad80322427ee3426dceb,606430016
8c41bfacbc1a6ab831b26fa8,707129024
c7214222fefdd8d2ad7f8f8f,685703104
b3d9a095c9c73004643c9e78,652373952
d49aeae19e13909e75dda2b6,671048256
dd10dcc52d2549df85f2a8ec,660613824
6732b448d2e4f32679f235ad,608554368
f08a5c2992cfee4c0910f68c,652373952
e3a62f080c25f404ca995e06,671048256
7634d584c3042533942e2dc0,523911744
ae58dee872922a9c678dbfcc,752689984
5ec01e911785dbd5b49b166c,591346752
9bc12d9c9ad95064412c3413,578897280
7acdaa0cee1ee62e15f4490b,586900416
d76d5b14d0acc5295b8057e2,649398272
32f3364ac1fabdd13db1cfe5,635476288
8cab957b322f1aba06bae4ad,626508288
e3dc8b417819e9afe3fc7d0d,653950720
c71fbecd8f7310c201adbf40,570082752
54c9bffcdc46819f67e4b3d1,593078016
4d94a2295f612b96264a0db8,660987072
874f4a836cb74be301e068cd,632414336
a18925f908acda4171bfbe36,629817344
a587c7419568288d68c46feb,859793216
19994da77ce4f2db3efe6660,569127744
9c4dece6127f1f3f3bc1e0f7,705654016
09c28a830f8093802384071c,621674048
5766f7cfab59c920081e3046,705654016
964b7d9de17c1ce396fb83fd,678035264
44f77a86369d6607753adc09,710744192
7f25471be85adf0baeb8ebbc,675820992
6859481703fb0cb34c1e564d,596838272
7ba0c14dce0cb09ef5735d9f,701070080
62cd6a29e98a5b7a5ad38050,645976384
9c6d7e6260e4fe83d43706d4,640935168
5dbcb55dbba823dc31b041f6,564913216
85abc5c0353c5b678f087824,609898560
56dd1bc39664f8e9f316851b,757468352
b23341faa7307d9d6009c6d8,631950336
2af941adae2e8dfd66542055,628790464
268f887f25d416dcd3c0c9c2,652401216
9ddc7272fe43f07035d3da63,542374784
4002635ca8b087877ad22d5b,926076416
b515b1caa608ff42574e5a06,549771264
710542343cece039a279dbee,606756160
187a143dbd6d4bd81d6d9c32,624608256
26db92c003c8e67d92d88aaf,549365824
641ac8f4f60ae2b9cf6add93,582304192
784714647351cb6745c867b1,606756160
5fcf1e2ab4edf13ec844decf,684420160
2575d932e98c421bbb38b267,718499392
af9d2f5f62bf74a7fa9c74f4,643530624
4db8d529af9f718e6d81a85d,715467008
9a3368605e5f563e29182f3b,641928704
5ff696d8369101b6dc60e2ed,530716672
95ade3ab8dc04237acd6441a,591531456
607ed21e896eb5ffb50d5ead,638734912
40d9a852bbed67a6036c6d8b,626236096
97badba651a94721af5df3f0,573965888
b2f089146c30929c4836f0fb,677393792
936307e2f478c3ff7b9652e3,699190464
b6d5cb459999de084965e993,782538112
aeb66f808982c6308d891f55,670857344
cf8418c60f4e54dfa09b1e6e,631623104
1dcf71e8fbfef2c6534576df,603111296
c78b16f05ef58855da0d4f2f,527771168
19ecf1fc86396ada203c2a19,601753984
985fc7ab5aabf1831ce3d298,648543744
8aaeae6bcfcee5ad928ce28d,620555968
1a93cae134c79a43b13ce656,777057856
ffad647e8ee35eaea6378fb6,652401216
c21a3eaa136ef8a912ce7b74,593694016
fabe0f299a4e4bc6f51d54b9,655116224
5af99278b1091dca9b0b0332,668854336
3f0c845deec1c24472a35efd,838921024
c10f25fd39dd36287a6cde73,578779584
f37d31c512866b575780c4b7,662331392
5d34f871e5a5cb3a655a0b13,642883648
95bb852a958d7b16fd676e3c,608554368
24857a7a80d5f13a52eeb054,757902656
f9796e9d13fe1becef435e54,578322944
1c2739878e452a340a4e8972,600828416
698f3f1929a2dbbc69865b65,712544000
bc230105784ca8640e499ca2,815773888
622fdba953206a65224f2c82,588610496
6765fc17d98c08142d3d7757,523577376
6f35fcba4ffd6a58bce85892,662075648
d8654c08e95b39e3b4891cd9,612108544
33305df46dc2186c7e3f727e,699871040
0cec193a20d720af010383b1,655520320
734efe04fa6b326ae1d072e8,620749952
69190139558b2ef3eface18d,657140992
bb084299ad23f245d7cc5b69,663302464
d4c7b3372d70b898b167b92a,652401216
4a119b1bbf04b4bd6051c5b1,564913216
f844345b6224bc76bc3c6f91,561483904
052505ca8210e5e651fc0b63,641127232
5731cdf8cac0b8371d786c90,655439360
594d8d78af90086bf8cdf09c,706737408
fcaddcc78938f3a234dd2d3f,567518976
1574958978c9b5d23d9521b5,620176832
55902baa0ece72e2e8c869d6,791286272
46161effff173111bb6c3a32,588414528
b3fcd9cbfd485e4e1da6c89c,545647936
213ddc1761cd6b018349786a,587317120
be3b1df5f008636e14bec3fe,687189632
dd27922be5b6f730f8b4e058,548036800
cd2aeb1b2649ef421102def7,662463936
a226b4af016a772dc7e39ac8,548469056
dcef5b332fd31d0ed8d754f3,688781696
481492907baba4574d4a6f35,777057856
10e5e54ab66b58b3f41ec381,666212160
d48866a153ea0fd23a858cd6,712104704
d273a2075d28e343a657d9de,668376704
90a711f776d53cf654614649,614171392
f87c76eb5071c5b309e3ac3a,592667840
74df03749e60c216a3e1292f,527004256
03a84af05df0f577e09d60c1,653950720
78682041182f01ee4db04e8e,542374784
25c76b5a1da0c2d8158b3732,563911808
af8f09175265e1546200ff86,695622400
c8d4ffb290aa9cea002e8d67,523568992
cb89ad8156c3428ac80a4db3,528465824
7602cb1e6fef087d8ee81aac,547614400
00c75d59ed4777481a50cbd3,783182848
fd36cffb856c2a14982a5fa9,588383360
06ccfa37fa6b011ac38422de,504617056
257b533b6a66b40d0f097c55,696451648
736eef4bb36681acbcc3c41b,612333504
e1a4437b17f7bec650d8cd97,613400640
ecabfcb8ce9bb47ec3089c7e,613400640
a5a46af0c9fb5c0a03855660,612848576
920b50f4355cd2674ceee068,611444608
410e5af026805ec8088f2e71,635930624
efa0c01632d13ab59f629ab1,530228192
5965d19a68a8414b0419bc68,514971072
64955a117f2d9264eb59fa82,642492544
8cd46b5c9cbd056d3712f155,712544000
65f736c3fee3d14c31a57d1f,727932544
66e9c614882d58c022de7a2c,655439360
8c787c1e6161b18601e6d7de,634331200
29a115ba5b198689fce5f93b,592349824
de8ee990e70c8e5ad167dc89,669507328
0b65098a19c2fc1caa6577ed,777057856
70ea0403b722a1dae1ff9b18,652401216
5c77e242474e477513b60ad8,656666752
1655a92b20740a11a5889519,620695424
1709b1446b20b21482dd2d36,573760704
e5dba7fa0cfb81488b0c331e,617447616
d09dc3a3270073e5f1cb353c,564913216
368e740cb71b9175fe5b7b6a,699871040
b8a8ad4c0215077d3e5aa472,634944064
1f4a78e094987ce29f054fb8,672473536
aae3a99ac764b8e9bfc562cf,699743104
a63ecc5539e8725af4128cb5,564161728
a29e18f37ded2e901181d7d2,665447168
14ead7469d05e5eacce6a575,607659264
1cbf39c44f6b0fdbf9554845,599257920
9012294b64280c565a88a1d8,614748672
dc0e9ce44b9932c6e48a9390,600506048
a4f272acb4b3b4f5fc72e99d,550900032
b0a7295da89516be1c44512e,623426048
b638b937d4f62949b9eb9fce,597388160
cadd4a6e1075b57f7b74c63e,715744960
a88f4eeeeac5ccd1ba9b8a4e,756508416
29616bf14b5f1cd42786a91d,676859200
f03f97ca55e9a43928c18237,666996096
5fb9bd3aee2e1320dcbea448,635220480
34bcfc2f0cefad790922879e,605408576
8c9849cf3d20991e5126420b,666872256
ca7b9296080c9fc9fb232782,619038336
63a5989d0dad994a6af7734c,583768064
7d25023ecf668945c87e0666,580536640
fde3d4a4a819b1fa40530238,677522112
e3338ac993873aca45755dc8,685150848
bfeab1b12dd82efa96efac31,557334336
2d564574f0191164ff1d068b,645293632
5529d858e9c9e3e92ce8a95a,654236224
2755af908b841e9024718b3d,676509120
623df36ea9610ed5c58dbd8b,656341504
77924a3c7880310a4822e5a7,664273344
24fd0b7f75feda5db89a4127,676509120
c2b9a3b2747f32d26c8219fe,629602240
3c3c7861a9727bedf5e3cb29,581353536
822ba8fd3c7392bda84461a4,619261824
4625168852b335b223a05bb3,540972864
b732ff1637ec53286e890865,618069952
706bddaf0b87e4f076247450,732520256
917218fe1425d2c222da1ed3,562523008
7ac0428c4b7197ca14f3b86a,694421760
e828e83be8651bc2e07641e2,593918912
4d069f925100b6cad0b657b8,626972992
a50640d13126880a423521e8,724805376
45e92799de1a5334c3d2d72f,578053888
93ca9e75cbeaceee69b4f0e4,792328512
8fc4070ce12262679c381515,594051904
63182bbbd5f94cea67de2d8b,657769856
6e163c3a0e30e7bf1e909661,638403520
3cd016f68705e73b819cf74b,629658432
3da41d55a2b9f78c2b10c75d,654584512
0eb8f10c9d5ded1b09f60baf,555643712
330c37fb5065311564fd35a2,609049728
b849cef46f19e13d3fc9d5c5,595427072
7bc034984b19479f29886cc9,610490496
5cae4522fa829a1614739b64,706748096
bf6bd06201e60a4c98c8623d,470464352
549ebb2f616d50ca778e92cb,684487744
448ad6cf4b43298a39c7b5e6,581886592
e9a37a1a4150461126dbb6e9,639561408
1d4c50978603ef41377af057,614123712
bb71a24bc5ea4051d84ecacd,555468416
286ab2411118455780314355,613582144
045108344bf09b01b597e7ce,554386560
d714e15ab5c2d5a2503bffcb,631790080
60823c81f0b98e8a57192a9b,624283392
dfa988a524343181a0d3ead5,572495424
fe8bcbd17b16ad023a202843,720301184
69fe76202cd89637a15de1d4,594494272
e7cf67cbc08fa04be9f0a3d4,652283456
670583e7a2ec6e337429fbf9,600672768
796935018bf2b241646a2dae,633629248
5f5856dd16c0e5131835e650,598794496
ea2e380226005bb55c724ce1,640478400
f40defb11ff73ba4e3db7611,643584960
a4b2dd2771f49951c027eef2,639236608
a949ede7227c8f8587715029,640362496
83f402857435d4fadb27fa36,632591552
36ab522893b5f01caea4cd0d,869379520
8e4875b7ecd0898571f0b1ae,626939904
7ef3f8bfd0368696369ac957,696451648
73ec13a5687c542137eb9a41,666669312
6334eb4a37d102ee00c6e2a1,524543072
fab91f0b03598c943fa425dd,694094080
c57c3c7edd591e16c0b7c1f6,604163392
03aea1b6ff072f117ec733af,625374464
91b57e8d6c41b7afe949bcba,657164544
ebbc5fdad817b304af3585c4,645864448
0232a50c9afca03cbf4277c8,615872000
05b12b1916e51a804419c654,606962752
95c9cee9b36fd1d68f647aa5,676803968
3d31144a77cb51647f3deb02,671694592
ea87e3259c2b0d6263d39a2f,601579008
61f634438de4a10a861f42c0,659699584
c3ca43d0474dea2f2dfb9791,677477248
a13a3638569b89ddf1260470,662137536
124959d1429de095473bf5a0,642180160
4d85bbc09ae56cd85a8f87c6,677893248
2c13f29a8b9ac9b464e3a582,667095168
70215712bdd8ae7585520550,664206848
3352469ca509e8ca652fad1a,630912128
893caa7433c200e0d43e9f27,670575808
767cb14f03c909c595c2a731,684684480
11433baf7716402e8c58bd33,650560512
e07ca567b0678126a1aec803,688344128
b2286067a73bc0049328b55b,690886336
c85d56080167254c7bc19303,571118272
5b9ef8d6defdaf13dccc5ae9,713622272
f7972b1936c6d9e95d3f632b,711324672
defd03ae7d0c0a44baf80abd,595476992
6fffb7958a58a73b0e16f2b2,623442240
5d86a1db39e324770ae58efa,639712832
c56163e390d9e5a7a76e77be,649314304
fd5ba2795eb7b5fe338d6b4e,619997184
24d6d85cd0e2dc3deb2db896,694094080
feea3a2bd9f643219de51c46,685323072
055d7c66464d7e327711b497,650244032
046aaa4162cd410e92b216d0,689593344
